,state,city,building,space,capacity,url
127,NY,New York City,Dock 72 At The Brooklyn Navy Yard,2ec311be-b2aa-457f-b961-905213e5d7e7,7,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/2ec311be-b2aa-457f-b961-905213e5d7e7
128,NY,New York City,Dock 72 At The Brooklyn Navy Yard,bce36398-8198-4b97-bfd3-8a8ca5cf84d6,9,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/bce36398-8198-4b97-bfd3-8a8ca5cf84d6
129,NY,New York City,Dock 72 At The Brooklyn Navy Yard,fd073959-fa2f-4d59-8191-b1a7fc88855a,9,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/fd073959-fa2f-4d59-8191-b1a7fc88855a
130,NY,New York City,Dock 72 At The Brooklyn Navy Yard,b43ec1ac-5f40-4fd2-9ed8-d06a49627704,18,https://www.wework.com/buildings/dock-72-at-the-brooklyn-navy-yard--new-york-city--NY/reserve/b43ec1ac-5f40-4fd2-9ed8-d06a49627704
131,NY,New York City,450 Park Ave S,860841cf-1f7f-4c5b-81d1-fd981750c344,1,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/860841cf-1f7f-4c5b-81d1-fd981750c344
132,NY,New York City,450 Park Ave S,49ab2b8f-84b8-4b2c-b65d-cbdca993ceae,4,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/49ab2b8f-84b8-4b2c-b65d-cbdca993ceae
133,NY,New York City,450 Park Ave S,6fae0781-e7e1-4163-a2c2-3ec449294ced,4,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/6fae0781-e7e1-4163-a2c2-3ec449294ced
134,NY,New York City,450 Park Ave S,ab1c0dfb-aeeb-4bf8-9f23-ae1177b3ada8,6,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/ab1c0dfb-aeeb-4bf8-9f23-ae1177b3ada8
135,NY,New York City,450 Park Ave S,b920b4ff-ee2a-4bdc-8d14-e4616d95e7ab,6,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/b920b4ff-ee2a-4bdc-8d14-e4616d95e7ab
136,NY,New York City,450 Park Ave S,8133bd8e-1939-41b3-8114-2a05ef93f02c,11,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/8133bd8e-1939-41b3-8114-2a05ef93f02c
137,NY,New York City,450 Park Ave S,ad552fa3-28b1-406f-bac6-933d4e478616,13,https://www.wework.com/buildings/450-park-ave-s--new-york-city--NY/reserve/ad552fa3-28b1-406f-bac6-933d4e478616
138,NY,New York City,408 Broadway,ce1acb2d-f42e-4d1d-b056-008afead89e9,2,https://www.wework.com/buildings/408-broadway--new-york-city--NY/reserve/ce1acb2d-f42e-4d1d-b056-008afead89e9
139,NY,New York City,408 Broadway,d6fd594c-42fc-4a2c-8d4f-e15def11cfa4,2,https://www.wework.com/buildings/408-broadway--new-york-city--NY/reserve/d6fd594c-42fc-4a2c-8d4f-e15def11cfa4
140,NY,New York City,408 Broadway,158838ad-b964-4304-b79b-6594976226b9,3,https://www.wework.com/buildings/408-broadway--new-york-city--NY/reserve/158838ad-b964-4304-b79b-6594976226b9
141,NY,New York City,750 Lexington Ave,f855eea8-31f8-418b-a384-de571fbde3d7,2,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/f855eea8-31f8-418b-a384-de571fbde3d7
142,NY,New York City,750 Lexington Ave,c2aee9b2-be30-49ed-b614-136225e0a83b,2,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/c2aee9b2-be30-49ed-b614-136225e0a83b
143,NY,New York City,750 Lexington Ave,f89aa08c-3809-48c1-b5d8-5634501967fd,2,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/f89aa08c-3809-48c1-b5d8-5634501967fd
144,NY,New York City,750 Lexington Ave,fe65e4d9-a82e-42e4-b4ed-261c709e5486,1,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/fe65e4d9-a82e-42e4-b4ed-261c709e5486
145,NY,New York City,750 Lexington Ave,701ee932-ae00-414a-a64a-2ec586a0f421,3,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/701ee932-ae00-414a-a64a-2ec586a0f421
146,NY,New York City,750 Lexington Ave,ccd9a3df-686f-4f2b-8558-ebf1fd2961bb,4,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/ccd9a3df-686f-4f2b-8558-ebf1fd2961bb
147,NY,New York City,750 Lexington Ave,e355616e-f8b4-4fe3-b398-df669918fbfd,3,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/e355616e-f8b4-4fe3-b398-df669918fbfd
148,NY,New York City,750 Lexington Ave,e2a07322-8b3e-4089-a063-1adbf76bfa36,3,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/e2a07322-8b3e-4089-a063-1adbf76bfa36
149,NY,New York City,750 Lexington Ave,f5003779-8f89-4ef3-b0d5-07a2e13ad1b5,4,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/f5003779-8f89-4ef3-b0d5-07a2e13ad1b5
150,NY,New York City,750 Lexington Ave,3be46b17-c83f-47fc-8f58-60ba3fd161b5,4,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/3be46b17-c83f-47fc-8f58-60ba3fd161b5
151,NY,New York City,750 Lexington Ave,d08520dc-90a1-47a8-87a8-abe4b2f4451f,5,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/d08520dc-90a1-47a8-87a8-abe4b2f4451f
152,NY,New York City,750 Lexington Ave,8b634205-e599-47a8-b7a0-4623e737622b,5,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/8b634205-e599-47a8-b7a0-4623e737622b
153,NY,New York City,750 Lexington Ave,6c3e3520-c65c-45db-b527-fe4857186d71,6,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/6c3e3520-c65c-45db-b527-fe4857186d71
154,NY,New York City,750 Lexington Ave,f9632aa2-8b97-4c95-9a69-7898c2a8de57,6,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/f9632aa2-8b97-4c95-9a69-7898c2a8de57
155,NY,New York City,750 Lexington Ave,9f285224-b79e-45be-89c4-9b9503510343,6,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/9f285224-b79e-45be-89c4-9b9503510343
156,NY,New York City,750 Lexington Ave,f7319285-18bd-463b-8178-cc18166d99f7,8,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/f7319285-18bd-463b-8178-cc18166d99f7
157,NY,New York City,750 Lexington Ave,b47602cc-368c-4dd9-bfc9-dd9a45184185,9,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/b47602cc-368c-4dd9-bfc9-dd9a45184185
158,NY,New York City,750 Lexington Ave,fc790ded-079e-4c4e-b434-81b472f13eff,10,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/fc790ded-079e-4c4e-b434-81b472f13eff
159,NY,New York City,750 Lexington Ave,cb10ce0c-f0cd-4d18-817d-56c510537b92,11,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/cb10ce0c-f0cd-4d18-817d-56c510537b92
160,NY,New York City,750 Lexington Ave,d4ccbec5-0843-4e49-8a40-2431f1e32c79,12,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/d4ccbec5-0843-4e49-8a40-2431f1e32c79
161,NY,New York City,750 Lexington Ave,e4e3b80f-dfec-4724-aaa7-698b231d7638,16,https://www.wework.com/buildings/750-lexington-ave--new-york-city--NY/reserve/e4e3b80f-dfec-4724-aaa7-698b231d7638
162,NY,New York City,154 W 14th St,3a32d6a0-bc2f-471d-8c7a-fd144d93092e,3,https://www.wework.com/buildings/154-w-14th-st--new-york-city--NY/reserve/3a32d6a0-bc2f-471d-8c7a-fd144d93092e
163,NY,New York City,154 W 14th St,0bd3d314-dcf5-4cfe-8632-f566af5c97a5,10,https://www.wework.com/buildings/154-w-14th-st--new-york-city--NY/reserve/0bd3d314-dcf5-4cfe-8632-f566af5c97a5
164,NY,New York City,154 W 14th St,f85a1e44-113a-4383-8bd8-653342ec3451,13,https://www.wework.com/buildings/154-w-14th-st--new-york-city--NY/reserve/f85a1e44-113a-4383-8bd8-653342ec3451
165,NY,New York City,154 W 14th St,0aed07c9-35ed-4071-b091-63c97de84f8c,13,https://www.wework.com/buildings/154-w-14th-st--new-york-city--NY/reserve/0aed07c9-35ed-4071-b091-63c97de84f8c
166,NY,New York City,154 W 14th St,e542df76-e1dd-4ae4-9fe2-23399d7fa648,19,https://www.wework.com/buildings/154-w-14th-st--new-york-city--NY/reserve/e542df76-e1dd-4ae4-9fe2-23399d7fa648
167,NY,New York City,115 Broadway,f90c3a0c-9cff-487b-ba4e-7f74a9bfd9cb,1,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/f90c3a0c-9cff-487b-ba4e-7f74a9bfd9cb
168,NY,New York City,115 Broadway,a337f165-5891-48cc-a3e0-8535ef6d2987,1,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/a337f165-5891-48cc-a3e0-8535ef6d2987
169,NY,New York City,115 Broadway,ed86c402-d53f-466b-bf8e-c3d2455b2576,2,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/ed86c402-d53f-466b-bf8e-c3d2455b2576
170,NY,New York City,115 Broadway,e7819e09-99de-488e-9633-7e05965b47a5,1,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/e7819e09-99de-488e-9633-7e05965b47a5
171,NY,New York City,115 Broadway,0e6be928-4c68-4425-9ea0-cb3a111f171d,2,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/0e6be928-4c68-4425-9ea0-cb3a111f171d
172,NY,New York City,115 Broadway,bf31257c-2042-4583-a37b-7a20a76728e4,4,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/bf31257c-2042-4583-a37b-7a20a76728e4
173,NY,New York City,115 Broadway,f793157a-13f1-416d-a4e0-842d771f3910,4,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/f793157a-13f1-416d-a4e0-842d771f3910
174,NY,New York City,115 Broadway,75ef124e-a7b1-4c3e-898d-87fbbade26c3,4,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/75ef124e-a7b1-4c3e-898d-87fbbade26c3
175,NY,New York City,115 Broadway,96d373d6-b7e3-400c-9422-6aaccb3431f5,6,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/96d373d6-b7e3-400c-9422-6aaccb3431f5
176,NY,New York City,115 Broadway,b829a20d-dfe0-4d1e-9377-09c994ca8054,10,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/b829a20d-dfe0-4d1e-9377-09c994ca8054
177,NY,New York City,115 Broadway,c72e5551-6c0f-47ea-93e2-59011477a08d,11,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/c72e5551-6c0f-47ea-93e2-59011477a08d
178,NY,New York City,115 Broadway,ce996ce1-20e3-4adf-a6af-4f27a01c5b9e,11,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/ce996ce1-20e3-4adf-a6af-4f27a01c5b9e
179,NY,New York City,115 Broadway,1c7eb1ba-c0c6-46e6-bf04-fe216a85b35c,12,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/1c7eb1ba-c0c6-46e6-bf04-fe216a85b35c
180,NY,New York City,115 Broadway,fff6287f-c14f-4925-a86f-23e2d2f5c206,17,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/fff6287f-c14f-4925-a86f-23e2d2f5c206
181,NY,New York City,115 Broadway,7d4f4a1e-0f17-4a97-9321-46fb1fb8b4cd,18,https://www.wework.com/buildings/115-broadway--new-york-city--NY/reserve/7d4f4a1e-0f17-4a97-9321-46fb1fb8b4cd
182,NY,New York City,134 N 4th St,d0cf43a9-469f-4840-8a1b-12cd6388507b,1,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/d0cf43a9-469f-4840-8a1b-12cd6388507b
183,NY,New York City,134 N 4th St,6758032e-cdbf-4ba6-95fc-cb9637a1e30a,1,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/6758032e-cdbf-4ba6-95fc-cb9637a1e30a
184,NY,New York City,134 N 4th St,752fd5d2-f216-441f-bf1b-84632c652ed1,2,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/752fd5d2-f216-441f-bf1b-84632c652ed1
185,NY,New York City,134 N 4th St,21d092d6-adb6-4e9c-b3c5-d93e15e42059,1,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/21d092d6-adb6-4e9c-b3c5-d93e15e42059
186,NY,New York City,134 N 4th St,3c335cf9-4316-4235-b904-de8ee2a9fa4c,3,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/3c335cf9-4316-4235-b904-de8ee2a9fa4c
187,NY,New York City,134 N 4th St,39875206-5e21-4c9f-9317-f5d5bf767a5a,4,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/39875206-5e21-4c9f-9317-f5d5bf767a5a
188,NY,New York City,134 N 4th St,d6c2c661-9e70-4db7-8417-bd3446785325,4,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/d6c2c661-9e70-4db7-8417-bd3446785325
189,NY,New York City,134 N 4th St,705a1837-09b7-40f0-9192-2ee64bf67e19,6,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/705a1837-09b7-40f0-9192-2ee64bf67e19
190,NY,New York City,134 N 4th St,128d856e-cc99-435d-9725-b75ce4123792,8,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/128d856e-cc99-435d-9725-b75ce4123792
191,NY,New York City,134 N 4th St,557600c4-2e6f-45ba-a85a-17b0f3e5d3ea,10,https://www.wework.com/buildings/134-n-4th-st--new-york-city--NY/reserve/557600c4-2e6f-45ba-a85a-17b0f3e5d3ea
192,NY,New York City,135 E 57th St,e2f1b9aa-80c2-49ed-8edd-c101d86203e1,1,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/e2f1b9aa-80c2-49ed-8edd-c101d86203e1
193,NY,New York City,135 E 57th St,e2850bc0-4cb6-42de-9a1d-98a1c0b61c85,2,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/e2850bc0-4cb6-42de-9a1d-98a1c0b61c85
194,NY,New York City,135 E 57th St,fcb7a4c9-cb1c-45cf-9195-a413caa682e9,1,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/fcb7a4c9-cb1c-45cf-9195-a413caa682e9
195,NY,New York City,135 E 57th St,f946f5e9-c691-487b-a9df-c8b5a246498c,3,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/f946f5e9-c691-487b-a9df-c8b5a246498c
196,NY,New York City,135 E 57th St,100450e5-eba3-47b6-8803-227df633ff99,3,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/100450e5-eba3-47b6-8803-227df633ff99
197,NY,New York City,135 E 57th St,fbefdfa5-db9f-485d-8428-1b370adf9ca2,4,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/fbefdfa5-db9f-485d-8428-1b370adf9ca2
198,NY,New York City,135 E 57th St,6fe136f9-ba09-44cd-967c-e4470be3000a,3,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/6fe136f9-ba09-44cd-967c-e4470be3000a
199,NY,New York City,135 E 57th St,95a9395f-3a03-4673-b3b4-1ddc921f7efc,4,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/95a9395f-3a03-4673-b3b4-1ddc921f7efc
200,NY,New York City,135 E 57th St,d2acaea3-44dd-4aca-8a4d-32d0bd291e11,4,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/d2acaea3-44dd-4aca-8a4d-32d0bd291e11
201,NY,New York City,135 E 57th St,c73fd69f-9d4f-4143-9a7a-f5cfa23c4cb3,4,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/c73fd69f-9d4f-4143-9a7a-f5cfa23c4cb3
202,NY,New York City,135 E 57th St,ca25278d-eaf6-47d3-be5d-a2af4eb30074,5,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/ca25278d-eaf6-47d3-be5d-a2af4eb30074
203,NY,New York City,135 E 57th St,e92a7a65-1523-416e-aabc-d399ad941b9c,5,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/e92a7a65-1523-416e-aabc-d399ad941b9c
204,NY,New York City,135 E 57th St,88aa4826-6cb0-4239-a570-304459718b9b,5,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/88aa4826-6cb0-4239-a570-304459718b9b
205,NY,New York City,135 E 57th St,9930eb4c-f7e9-471a-9c3c-37f3e3c04b62,6,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/9930eb4c-f7e9-471a-9c3c-37f3e3c04b62
206,NY,New York City,135 E 57th St,f9fd1a2b-ad51-4538-aeec-71d90ac172c9,6,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/f9fd1a2b-ad51-4538-aeec-71d90ac172c9
207,NY,New York City,135 E 57th St,f6a14a31-86e4-425d-8fb5-8d6e2a53a753,6,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/f6a14a31-86e4-425d-8fb5-8d6e2a53a753
208,NY,New York City,135 E 57th St,78c578a0-d5f8-4322-884c-0b403b117ad5,7,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/78c578a0-d5f8-4322-884c-0b403b117ad5
209,NY,New York City,135 E 57th St,764fd784-5b90-4ce0-a673-15422a2fe523,7,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/764fd784-5b90-4ce0-a673-15422a2fe523
210,NY,New York City,135 E 57th St,89c0219a-f19b-47fa-910c-4b47f883dc44,8,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/89c0219a-f19b-47fa-910c-4b47f883dc44
211,NY,New York City,135 E 57th St,86182a4e-f448-45c5-b7f2-9abff002050f,9,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/86182a4e-f448-45c5-b7f2-9abff002050f
212,NY,New York City,135 E 57th St,ed91b859-ef46-42c5-bfd1-b7c6c26218a0,10,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/ed91b859-ef46-42c5-bfd1-b7c6c26218a0
213,NY,New York City,135 E 57th St,7c7ac055-d5d3-4af4-8b50-0eb3116c4c52,12,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/7c7ac055-d5d3-4af4-8b50-0eb3116c4c52
214,NY,New York City,135 E 57th St,5dffb063-0ce1-43a9-a707-59c5e1c41883,10,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/5dffb063-0ce1-43a9-a707-59c5e1c41883
215,NY,New York City,135 E 57th St,e658935b-43a0-4040-8273-3f09e36f5685,12,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/e658935b-43a0-4040-8273-3f09e36f5685
216,NY,New York City,135 E 57th St,94cdbfa4-426a-4cd7-8b81-c3baa480aa57,12,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/94cdbfa4-426a-4cd7-8b81-c3baa480aa57
217,NY,New York City,135 E 57th St,cac1048c-b76d-4256-b5da-7c10100dc617,13,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/cac1048c-b76d-4256-b5da-7c10100dc617
218,NY,New York City,135 E 57th St,926dee3b-f108-4b39-a554-1da08379929a,13,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/926dee3b-f108-4b39-a554-1da08379929a
219,NY,New York City,135 E 57th St,37786acf-43bf-4a7d-bc3a-c1bfa9b6b83e,14,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/37786acf-43bf-4a7d-bc3a-c1bfa9b6b83e
220,NY,New York City,135 E 57th St,ee7c34c0-ed87-4a5e-b8c1-45eaeba56936,15,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/ee7c34c0-ed87-4a5e-b8c1-45eaeba56936
221,NY,New York City,135 E 57th St,9e815bd3-5b62-4262-8eee-ed8eaec6cbbd,15,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/9e815bd3-5b62-4262-8eee-ed8eaec6cbbd
222,NY,New York City,135 E 57th St,9566a448-b66e-4796-aeda-ff26e3a53bc2,18,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/9566a448-b66e-4796-aeda-ff26e3a53bc2
223,NY,New York City,135 E 57th St,b4d4892a-de6c-44cc-8c7e-86b556925837,16,https://www.wework.com/buildings/135-e-57th-st--new-york-city--NY/reserve/b4d4892a-de6c-44cc-8c7e-86b556925837
224,NY,New York City,3537 36th St,ea2e026d-8b4c-492c-a687-3f359cc95b44,1,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/ea2e026d-8b4c-492c-a687-3f359cc95b44
225,NY,New York City,3537 36th St,b885cb42-d6e5-49d5-b27c-f9dee97c94c7,2,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/b885cb42-d6e5-49d5-b27c-f9dee97c94c7
226,NY,New York City,3537 36th St,f01ac375-c598-41bf-a6c9-13e5edc975cb,1,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/f01ac375-c598-41bf-a6c9-13e5edc975cb
227,NY,New York City,3537 36th St,ee3d41f9-d81b-4be4-a880-28628f7115d0,3,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/ee3d41f9-d81b-4be4-a880-28628f7115d0
228,NY,New York City,3537 36th St,6b28cc2c-aa8d-495d-aa6e-191a2c6e4ea3,3,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/6b28cc2c-aa8d-495d-aa6e-191a2c6e4ea3
229,NY,New York City,3537 36th St,e1f0c8fa-d7b7-47c1-8e07-d528cef3ac2b,3,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/e1f0c8fa-d7b7-47c1-8e07-d528cef3ac2b
230,NY,New York City,3537 36th St,06917136-140c-4e0e-abc8-0ed02835e2a4,5,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/06917136-140c-4e0e-abc8-0ed02835e2a4
231,NY,New York City,3537 36th St,fb5ed742-463f-4c7d-98b0-0e701b1b1a47,6,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/fb5ed742-463f-4c7d-98b0-0e701b1b1a47
232,NY,New York City,3537 36th St,1c4e7beb-6fc8-495d-afa1-a1a1d14f66ee,6,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/1c4e7beb-6fc8-495d-afa1-a1a1d14f66ee
233,NY,New York City,3537 36th St,b19fa2d6-ca10-4a0b-a182-7e20b0ded820,6,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/b19fa2d6-ca10-4a0b-a182-7e20b0ded820
234,NY,New York City,3537 36th St,0fc0d20e-95b6-4725-9ad2-c12d147c91a5,6,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/0fc0d20e-95b6-4725-9ad2-c12d147c91a5
235,NY,New York City,3537 36th St,9d6da2e7-ded4-462d-b197-90697c8bdc7e,7,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/9d6da2e7-ded4-462d-b197-90697c8bdc7e
236,NY,New York City,3537 36th St,be54b01c-91f5-4c4c-9afe-ecd2e56c899b,7,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/be54b01c-91f5-4c4c-9afe-ecd2e56c899b
237,NY,New York City,3537 36th St,5ce264f7-8f0f-481d-a949-81e8e00e805c,8,https://www.wework.com/buildings/3537-36th-st--new-york-city--NY/reserve/5ce264f7-8f0f-481d-a949-81e8e00e805c
238,NY,New York City,12 E 49th St,f965a64e-d4b5-46b1-8290-3d927f851a41,1,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/f965a64e-d4b5-46b1-8290-3d927f851a41
239,NY,New York City,12 E 49th St,10825c08-9f15-41bd-bb03-7a3ab15defd6,2,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/10825c08-9f15-41bd-bb03-7a3ab15defd6
240,NY,New York City,12 E 49th St,34fa5f9a-5455-4a44-8ef4-b0f8bc9a8155,1,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/34fa5f9a-5455-4a44-8ef4-b0f8bc9a8155
241,NY,New York City,12 E 49th St,feb3965f-c39b-4af0-8baa-accccec85bb1,2,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/feb3965f-c39b-4af0-8baa-accccec85bb1
242,NY,New York City,12 E 49th St,f08c96ea-e730-44d2-a83e-b5fd12592746,1,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/f08c96ea-e730-44d2-a83e-b5fd12592746
243,NY,New York City,12 E 49th St,f5404c17-0cad-4983-b14d-1fbcbdf12116,4,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/f5404c17-0cad-4983-b14d-1fbcbdf12116
244,NY,New York City,12 E 49th St,8480a476-3bff-439e-97e7-72a2b3622993,6,https://www.wework.com/buildings/12-e-49th-st--new-york-city--NY/reserve/8480a476-3bff-439e-97e7-72a2b3622993
